Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01290.90","Other vegetables, fresh n.e.c.","2021","2021","7021","Annual value","USD","223.6","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01242","Peas, green","2021","2021","7021","Annual value","USD","928.7","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","634.8","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01235","Pumpkins, squash and gourds","2021","2021","7021","Annual value","USD","140.7","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","02293","Raw milk of camel","2021","2021","7021","Annual value","USD","703.5","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","255","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2021","2021","7021","Annual value","USD","260.5","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2021","2021","7021","Annual value","USD","199.1","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","0113","Rice","2021","2021","7021","Annual value","USD","667.2","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01921.01","Seed cotton, unginned","2021","2021","7021","Annual value","USD","468.9","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01444","Sesame seed","2021","2021","7021","Annual value","USD","532","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","0114","Sorghum","2021","2021","7021","Annual value","USD","187.5","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01801","Sugar beet","2021","2021","7021","Annual value","USD","1078.4","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01802","Sugar cane","2021","2021","7021","Annual value","USD","183.9","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01530","Sweet potatoes","2021","2021","7021","Annual value","USD","261.5","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01234","Tomatoes","2021","2021","7021","Annual value","USD","342.6","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2021","2021","7021","Annual value","USD","553.6","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","01221","Watermelons","2021","2021","7021","Annual value","USD","981","A","Official figure"
"PP","Producer Prices","562","Niger","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","331.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01341","Apples","2021","2021","7021","Annual value","USD","318.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01343","Apricots","2021","2021","7021","Annual value","USD","1305.9","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0115","Barley","2021","2021","7021","Annual value","USD","213","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01701","Beans, dry","2021","2021","7021","Annual value","USD","1669.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01212","Cabbages","2021","2021","7021","Annual value","USD","358","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2021","2021","7021","Annual value","USD","331.1","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.02","Cherries","2021","2021","7021","Annual value","USD","1892.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","7021","Annual value","USD","677.7","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2021","2021","7021","Annual value","USD","492.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01330","Grapes","2021","2021","7021","Annual value","USD","243.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","228","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","1758.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","789.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","2147.2","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2021","2021","7021","Annual value","USD","2443.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","02910","Natural honey","2021","2021","7021","Annual value","USD","4839.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0117","Oats","2021","2021","7021","Annual value","USD","235.1","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","7021","Annual value","USD","279.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2021","2021","7021","Annual value","USD","670.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2021","2021","7021","Annual value","USD","590.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01342.01","Pears","2021","2021","7021","Annual value","USD","767.1","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2021","2021","7021","Annual value","USD","445.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","313","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2021","2021","7021","Annual value","USD","483.9","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","382.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2021","2021","7021","Annual value","USD","384.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2021","2021","7021","Annual value","USD","736.1","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0113","Rice","2021","2021","7021","Annual value","USD","353.4","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0116","Rye","2021","2021","7021","Annual value","USD","191.3","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01344.01","Sour cherries","2021","2021","7021","Annual value","USD","441.6","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01354","Strawberries","2021","2021","7021","Annual value","USD","1373.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2021","2021","7021","Annual value","USD","409","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01234","Tomatoes","2021","2021","7021","Annual value","USD","762.5","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2021","2021","7021","Annual value","USD","3477.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01376","Walnuts, in shell","2021","2021","7021","Annual value","USD","1892.8","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","01221","Watermelons","2021","2021","7021","Annual value","USD","196.7","A","Official figure"
"PP","Producer Prices","807","North Macedonia","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","227.7","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","01341","Apples","2021","2021","7021","Annual value","USD","1358.6","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","0115","Barley","2021","2021","7021","Annual value","USD","359.7","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","01212","Cabbages","2021","2021","7021","Annual value","USD","835.9","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2021","2021","7021","Annual value","USD","1110.6","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2021","2021","7021","Annual value","USD","1632.1","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","01344.02","Cherries","2021","2021","7021","Annual value","USD","9048.9","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2021","2021","7021","Annual value","USD","2739.2","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","01351.01","Currants","2021","2021","7021","Annual value","USD","1199.1","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2021","2021","7021","Annual value","USD","2019.8","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21118.01","Horse meat, fresh or chilled","2021","2021","7021","Annual value","USD","491.3","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","01254","Leeks and other alliaceous vegetables","2021","2021","7021","Annual value","USD","2231.7","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2021","2021","7021","Annual value","USD","3728.8","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","6502.9","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2021","2021","7021","Annual value","USD","2547.1","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21122","Meat of ducks, fresh or chilled","2021","2021","7021","Annual value","USD","4370.2","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2021","2021","7021","Annual value","USD","927.8","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","3431.9","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21114","Meat of rabbits and hares, fresh or chilled","2021","2021","7021","Annual value","USD","16298","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2021","2021","7021","Annual value","USD","5195.6","A","Official figure"
